"Item","Sentence","MeanEmpirical","MeanPredictedVector","MeanPredictedVectorPred","MeanPredictedFixed","MeanPredictedFV","MeanPredictedFVP"
"124385:34","but now i, i do like some of these, uh, brighter, fluorescent colors.",5.5,4.63783692068556,5.29337536574321,4.45809359478622,4.67480063060492,5.27819998002078
"124500:45","my son and i used  to have a bet  going about some of the players that  had moved from here to minnesota,",5.1,3.93162502261476,5.18899653409033,4.63603228166797,4.43845958332659,5.18096466532467
"124653:71","it's hurting, you know, it's hurting germany , for example, too, and some other parts of europe where they, where they have high industry .",5.7,5.19163502950978,5.53242554967223,3.44143836094805,4.27028686363362,5.3188970945042
"124760:28","that might help a little bit, especially in some places.",5.2,3.96163895808928,5.2180547625037,3.21474660308151,3.54845937748961,4.95500135447183
"124787:54","i really think, uh, you know, we're doing some, some important things.",1.6,3.41172397608236,2.49115724849064,3.3719553181558,3.16466432717413,2.54274138058617
"125063:17","and then, um, some other credit cards, like store credit cards, you know, i do have them up there a little bit,",3.4,3.64210774758015,3.00730350532102,3.38182248477765,3.22191496594844,2.9923731299114
"125651:10","um, some of the qualifications that i look for  was that, uh, you know, the cost, and, um, exactly what they did , if it was structured or nonstructured, if they had a little academic, um, uh, in there, and, um, you know, um, you know, what the qualifications of the teachers' were , and if the place was clean and um, the hours",5.4,4.13778284954641,4.65658423023435,5.34765957322253,4.74341382304401,4.890566939017
"125802:14","you know, some places just specialize in just real little ones",5.2,3.93972244234999,4.87020096078675,5.01245488818827,5.11270724689299,4.96581627692941
"125857:6","and some days he doesn't,",4.8,3.8342529820943,4.63604584392909,4.55307170428319,4.50949750904661,4.74783227220012
"125903:18","but um, there are some parts during that exercise that i think, i can not do another second of this .",4.9,4.11051567636923,5.23067268917846,3.06733562524669,2.99899323742085,4.97616764985468
"12596:58","i mean, i'd like  to see them resolve something in that situation and get some stability in the region",2.3,3.62774880986097,2.31222041775314,3.26275048115137,3.21517936962067,2.3184684260411
"12611:177","and i think that's the problem the p l o has  is that when they, whenever one group of them decides that they're going  to negotiate, or they're going  to do something, they're going  to try  to make some peace , but, uh, the end result is that they, there so many factions of them and, uh, some more violent than others, some with a certain agenda different than the others, or they split,",2.3,3.50074583660258,2.35084310531298,4.11905942040906,3.71513596703469,2.52001935436855
"126165:57","i've got where now i can hit it in, in the air some of the time .",6.1,4.00298959092351,5.6244663194061,5.0459308529037,4.96731581081957,5.72383044809149
"126348:16","i guess in some cases they just consider  pickup your, your phone and, and, and not let you use your phone for a while whether you hang up on them or not.",5.3,4.47474175420648,5.04170957138253,3.95249757081082,4.48121181002651,4.94657338737115
"126455:10","uh, some of that unfortunately is legal.",4.4,5.12884631096268,4.80670692176073,5.44297681004957,5.4597263317909,4.83824842937709
"126460:28","but is it a legal, uh, solution for some companies.",5.4,4.26236058213222,5.55674889824525,4.34976386506952,4.69830914149173,5.54963302018894
"126604:16","som-, some kids are so spoiled nowadays",5,5.26336088186847,4.71615545269631,4.46853237924305,5.70615546720845,4.75450657129242
"126610:15","and they just see some really tiny modest wood frame homes",3.2,2.30982322270055,2.83428884057828,3.47875404742652,3.50004799841996,2.92294315427818
"126632:62","sometimes i wish we'd help them out instead of  going all across the world, and helping some countries i never even heard of .",3.7,4.75334014050895,3.83333041315813,3.21002421750353,3.69640482307278,3.68453338691806
"126761:25","e-, even in some families some people talk a little bit different.",5.3,4.71620858693185,5.72094128142967,3.94854443873431,4.62911031788919,5.60712750490411
"126761:30","e-, even in some families some people talk a little bit different.",5.4,4.71772269614992,5.745202208922,4.71559768161568,5.21977196354866,5.66671708709872
"127011:17","i can associate with some of the people in that movie because of the young students i see  over at the medical school.",5.3,5.52348988050834,5.05234403884633,4.62433286561747,5.47152788755113,5.10343724300252
"127169:7","and some of these mini skirts, you know, are worse than shorts ever thought about  being.",5.2,3.54406055775059,5.00845573092631,5.08910880745069,4.30299613740517,5.14535219079519
"127350:66","i've, i've heard they're, i hear you have some problems.",2,3.28095171776259,2.1796007519314,3.34151584472046,3.3060752011232,2.20872649975368
"127456:31","oh, i, i know some of the people.",5.3,5.25646829864964,4.74304039546644,4.95580376829221,5.3415591985398,4.91866426524877
"127596:32","i've, i've done some water exercises,",4.7,1.87495200806711,4.0744064954725,3.05903783809417,2.11202029525382,3.93593070872759
"127761:15","not enough stories with some substance that you can really get into .",1.9,2.48767415917635,2.3899122757016,2.86198388756485,2.31942597265048,2.28339357252602
"127919:39","so i don't, i don't know some of those shows now, like i used  to.",2.6,4.41875513237653,3.57079401353713,4.89438081837172,4.74729602128713,3.73707264787599
"128104:24","i mean, they'll have some things  in there that  almost, almost, you know, like supernatural, or something, you know,",3.9,3.77751929245598,3.20073540005261,2.94539469791261,3.01497141164985,3.04857755095638
"128305:9","occasionally, some ice skating will come on, on a sunday or during the olympics",2.8,2.82711284014711,2.88555882286911,3.34544286592061,2.8622621950445,2.90653435315098
"128489:17","but if you do some basic exercises and you say every morning, just like brushing your teeth you're going  to spend fifteen minutes or a half hour.",3.6,3.73340559281263,3.42171779190561,3.21565523273632,3.16125926880664,3.33267696477456
"128696:11","they have some of those in ohio.",3.6,4.57595599653602,3.00839693101481,4.59535996637741,4.63395326959162,3.17501648661745
"129004:16","but, did they have some pretty good special effects.",2.4,2.89162727450913,2.33903599204748,3.62313582699438,3.36651723469305,2.45883402207954
"129083:10","they have some good management principals in this new generation.",3,3.64547961064889,2.871792299714,3.45837573074346,3.60162179228862,2.93363929940875
"129171:26","what do you feel  are some of the main problems.",3.4,4.8098984259636,3.14569433351324,4.58469401975737,4.55371967638907,3.34438004829488
"129179:18","uh, in dallas, some of the major problems, uh,",3.5,3.43944609534086,3.02868036665029,4.8902951367847,4.11518185068673,3.31327915972606
"129583:26","i'm going  to look into some other fields.",3.5,3.11958560009349,3.17657560310055,3.49446775377626,3.50522711994223,3.20857960636774
"12998:28","and he, he likes some of the new groups like shenandoah,",5.2,3.99494559496474,5.05105578636388,4.33929025530172,4.35359379312637,5.02783559621702
"129990:36","although just, just about a week ago some of my volunteer mothers that, uh,  work in the library for me said they hadn't gotten theirs.",5.8,4.11611124608693,5.04466560112595,5.32630512366092,5.2992240967577,5.368397092256
"130065:25","well, i guess there are some places, uh, in the north, in particular that, uh,  have a real definite way of encouraging you to recycle",4.1,4.37563464908322,4.21346410544914,3.38912757314966,3.89240963021085,4.1170236390409
"130087:11","what are some of the things they don't recycle  .",3.8,5.48085319036818,4.15388261147645,4.94200165251699,4.96818953190293,4.49673407362665
"130276:4","some people,",6,7.61802502622302,6.46572130613982,6.21821381599566,7.70411861938108,6.65221888312046
"130514:28","and i mostly went to germany and visited some friends of my family and, uh, hung out with them, worked a bit on one of their farms and also went to a youth camp.",4.7,4.14936458657516,4.91568416735271,2.91556032848511,3.7558325358714,4.68017767787759
"13056:42","i think my parents have have, uh, some of his records.",5.6,4.79108919758949,5.27931529947056,4.60426267092155,5.34592022192907,5.31322319751041
"130584:43","uh, the closest thing i did  was go to some like, uh, restored castles and stuff.",2.7,3.04451056138148,2.22800736459319,3.27949173772579,3.175446974113,2.30851054393977
"13059:11","i sold some of them,",6.8,5.21691400506403,6.78216837693207,4.55494951098695,4.94481927944805,6.63826274395181
"130755:109","what, what  really works, uh, at least down here is, if there is, if there is some, e-, even some money basically to take care of the gas to recycle it  , you know what i mean , then people tend  to do it.",2.1,4.34147474840887,3.49174504671381,3.70530502775709,3.9634160214861,3.53119066722369
"130776:48","and, uh, so, you know, if there are some energy savings or if there is some significant savings, anything that they can pass  on to the consumer, you know,",2.6,3.15351954001396,2.30938639570884,2.84652911305236,2.54228196805781,2.26513734491391
"130776:68","and, uh, so, you know, if there are some energy savings or if there is some significant savings, anything that they can pass  on to the consumer, you know,",2.3,3.42207793611312,2.56794562222107,3.47067556977579,3.02721693898595,2.5955562268386
"130807:72","and one way that we do it sort of in, in iowa  is that we can take some of our clothes to the consignment shops.",5.2,3.92195699555303,4.39576115052691,4.89085220939115,4.78327608870996,4.59535087428156
"13087:15","and, uh, some of those old ones , of course, bob wills, miss texas playboys ernest tubbs and red foley an,",4.4,3.58314822268332,4.71386908040309,5.18506297811377,4.17128392281897,4.86804570283802
"130958:7","but some of those are pretty big.",5.6,5.10419023346191,5.29721012401274,5.04139048188804,5.14715884874397,5.24937962907125
"130994:56","and, i guess he, he did some crazy thing  to get some extra money from the bank and then ran away, type of deal.",1.7,2.53405884470588,2.11843774198834,2.53690461537612,2.12676559637779,2.0656583316695
"131277:37","so, uh, it  would be kind of exciting in some ways to, to see a little bit more of that",2.5,3.59623772167748,2.69667079494634,3.18004496695727,2.77686400668501,2.67192911560433
"131278:6","and some ways, it might be kind of scary.",4,4.27852667173307,3.89157138683075,3.71027887722546,3.58276965314737,3.85681331100172
"131517:11","especially in some of these schools around here, i think they have about twenty percent older students.",5.6,5.06586415977351,5.02523997353638,4.4686854173327,5.33544295458837,5.07667362058843
"131523:14","i've seen some people that  are really quite up there you know",4.5,4.04766856432669,4.06009423365989,3.25908469272091,3.44802495104749,3.93903335727126
